debuguiW6X:debugITEf6,0,1.64E+12,"{""type"": ""survey-text"", ""responses"": ""{\""Q0\"":\""5f96ecaca0ed8c01b13dd7c4\""}"", ""trial_type"": ""survey-text"", ""trial_index"": 0, ""time_elapsed"": 17265, ""internal_node_id"": ""0.0-0.0"", ""mode"": ""pilot"", ""subject_cond"": ""0"", ""exp"": ""expAv3""}"
debugYEfGO:debugwZW0T,13,1.65E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""MAROON"", ""CRIMSON"", ""BROWN"", ""TAN"", ""BALLET"", ""MAROON""], ""matching_list"": [""MAROON"", ""CRIMSON"", ""BROWN"", ""TAN"", ""BALLET""], ""missing_list"": [""SALSA"", ""LAKE"", ""STREAM"", ""FLOOR"", ""SWING"", ""PLAIN"", ""TANGO"", ""CAVE"", ""FOUNDATION"", ""ATTIC"", ""ELEVATOR""], ""shown_list"": [""SALSA"", ""LAKE"", ""STREAM"", ""FLOOR"", ""SWING"", ""PLAIN"", ""BROWN"", ""TANGO"", ""CRIMSON"", ""TAN"", ""CAVE"", ""FOUNDATION"", ""ATTIC"", ""ELEVATOR"", ""BALLET"", ""MAROON""], ""num_correct"": 5, ""instructions"": false, ""times"": [1918, 1610, 1282, 873, 1778, 3198], ""correct_sizes"": true, ""used_time"": 17218, ""list_type"": ""categorized_16_1"", ""trial_type"": ""text-recall"", ""trial_index"": 53, ""time_elapsed"": 1679793, ""internal_node_id"": ""0.0-51.0"", ""mode"": ""pilot"", ""subject_cond"": ""43"", ""exp"": ""expAv3""}"
debugYEfGO:debugwZW0T,14,1.65E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""TANGO"", ""CRAFT""], ""matching_list"": [], ""missing_list"": [""SALSA"", ""LAKE"", ""STREAM"", ""FLOOR"", ""SWING"", ""PLAIN"", ""CAVE"", ""FOUNDATION"", ""ATTIC"", ""ELEVATOR""], ""shown_list"": [""SALSA"", ""LAKE"", ""STREAM"", ""FLOOR"", ""SWING"", ""PLAIN"", ""BROWN"", ""TANGO"", ""CRIMSON"", ""TAN"", ""CAVE"", ""FOUNDATION"", ""ATTIC"", ""ELEVATOR"", ""BALLET"", ""MAROON""], ""num_correct"": 0, ""instructions"": false, ""times"": [1342, 52487], ""reminder"": ""TANGO"", ""list_type"": ""categorized_16_1"", ""trial_type"": ""reminder"", ""trial_index"": 54, ""time_elapsed"": 1756587, ""internal_node_id"": ""0.0-52.0"", ""mode"": ""pilot"", ""subject_cond"": ""43"", ""exp"": ""expAv3""}"
debugYEfGO:debugwZW0T,15,1.65E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""WASP"", ""BEETLE"", ""SKIRT"", ""DRESS"", ""COAT"", ""GOAT"", ""SHEEP"", ""ELEPHANT"", ""BLUEGRASS"", ""BLUES"", ""SOUL""], ""matching_list"": [""WASP"", ""BEETLE"", ""SKIRT"", ""DRESS"", ""GOAT"", ""SHEEP"", ""ELEPHANT"", ""BLUEGRASS"", ""BLUES"", ""SOUL""], ""missing_list"": [""BUFFALO"", ""GOSPEL"", ""BUTTERFLY"", ""ROBE"", ""HORNET"", ""SUIT""], ""shown_list"": [""BEETLE"", ""WASP"", ""GOAT"", ""BUFFALO"", ""SKIRT"", ""DRESS"", ""BLUES"", ""GOSPEL"", ""BUTTERFLY"", ""SHEEP"", ""SOUL"", ""BLUEGRASS"", ""ROBE"", ""HORNET"", ""ELEPHANT"", ""SUIT""], ""num_correct"": 10, ""instructions"": false, ""times"": [3068, 3304, 1394, 1199, 1565, 1217, 1414, 1594, 2379, 1148, 1575], ""correct_sizes"": true, ""used_time"": 35593, ""list_type"": ""categorized_16_3"", ""trial_type"": ""text-recall"", ""trial_index"": 57, ""time_elapsed"": 1848599, ""internal_node_id"": ""0.0-55.0"", ""mode"": ""pilot"", ""subject_cond"": ""43"", ""exp"": ""expAv3""}"
debugYEfGO:debugwZW0T,16,1.65E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""SUIT"", ""SOUL"", ""BUTTERFLY"", ""GOSPEL""], ""matching_list"": [""BUTTERFLY"", ""GOSPEL""], ""missing_list"": [""BUFFALO"", ""ROBE"", ""HORNET""], ""shown_list"": [""BEETLE"", ""WASP"", ""GOAT"", ""BUFFALO"", ""SKIRT"", ""DRESS"", ""BLUES"", ""GOSPEL"", ""BUTTERFLY"", ""SHEEP"", ""SOUL"", ""BLUEGRASS"", ""ROBE"", ""HORNET"", ""ELEPHANT"", ""SUIT""], ""num_correct"": 2, ""instructions"": false, ""times"": [1673, 9320, 8949, 22895], ""reminder"": ""SUIT"", ""list_type"": ""categorized_16_3"", ""trial_type"": ""reminder"", ""trial_index"": 58, ""time_elapsed"": 1906806, ""internal_node_id"": ""0.0-56.0"", ""mode"": ""pilot"", ""subject_cond"": ""43"", ""exp"": ""expAv3""}"
debugYEfGO:debugwZW0T,17,1.65E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""VELVET"", ""LINEN"", ""CARRIAGE"", ""REGGAE"", ""GOTHIC"", ""INSTRUMENTAL"", ""RABBIT"", ""LACE"", ""LINEN""], ""matching_list"": [""VELVET"", ""LINEN"", ""CARRIAGE"", ""REGGAE"", ""INSTRUMENTAL"", ""RABBIT"", ""LACE""], ""missing_list"": [""SKA"", ""FOX"", ""OPERA"", ""TRAILER"", ""TRAIN"", ""COW"", ""TROLLEY"", ""LEATHER"", ""PIG""], ""shown_list"": [""CARRIAGE"", ""LACE"", ""RABBIT"", ""SKA"", ""FOX"", ""OPERA"", ""VELVET"", ""LINEN"", ""TRAILER"", ""TRAIN"", ""COW"", ""TROLLEY"", ""LEATHER"", ""REGGAE"", ""PIG"", ""INSTRUMENTAL""], ""num_correct"": 7, ""instructions"": false, ""times"": [2183, 1164, 1511, 2291, 1083, 3908, 4257, 2284, 2951], ""correct_sizes"": true, ""used_time"": 30761, ""list_type"": ""categorized_16_6"", ""trial_type"": ""text-recall"", ""trial_index"": 61, ""time_elapsed"": 2000185, ""internal_node_id"": ""0.0-59.0"", ""mode"": ""pilot"", ""subject_cond"": ""43"", ""exp"": ""expAv3""}"
debugYEfGO:debugwZW0T,18,1.65E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""FOX"", ""SKA"", ""TROLLEY"", ""TRAIN"", ""OPERA""], ""matching_list"": [""SKA"", ""TROLLEY"", ""TRAIN"", ""OPERA""], ""missing_list"": [""TRAILER"", ""COW"", ""LEATHER"", ""PIG""], ""shown_list"": [""CARRIAGE"", ""LACE"", ""RABBIT"", ""SKA"", ""FOX"", ""OPERA"", ""VELVET"", ""LINEN"", ""TRAILER"", ""TRAIN"", ""COW"", ""TROLLEY"", ""LEATHER"", ""REGGAE"", ""PIG"", ""INSTRUMENTAL""], ""num_correct"": 4, ""instructions"": false, ""times"": [1796, 872, 3922, 3703, 14642], ""reminder"": ""FOX"", ""list_type"": ""categorized_16_6"", ""trial_type"": ""reminder"", ""trial_index"": 62, ""time_elapsed"": 2063466, ""internal_node_id"": ""0.0-60.0"", ""mode"": ""pilot"", ""subject_cond"": ""43"", ""exp"": ""expAv3""}"
debugYEfGO:debugwZW0T,19,1.65E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""MANSION"", ""DORMITORY"", ""COTTAGE"", ""DESK"", ""OIL"", ""PETROLEUM"", ""TRACTOR""], ""matching_list"": [""MANSION"", ""DORMITORY"", ""COTTAGE"", ""DESK"", ""OIL"", ""TRACTOR""], ""missing_list"": [""WAGON"", ""NUCLEAR"", ""LAMP"", ""SOLAR"", ""JET"", ""STEAM"", ""HOTEL"", ""CABINET"", ""HELICOPTER"", ""BUREAU""], ""shown_list"": [""WAGON"", ""DESK"", ""DORMITORY"", ""OIL"", ""NUCLEAR"", ""LAMP"", ""SOLAR"", ""MANSION"", ""JET"", ""STEAM"", ""HOTEL"", ""COTTAGE"", ""CABINET"", ""HELICOPTER"", ""TRACTOR"", ""BUREAU""], ""num_correct"": 6, ""instructions"": false, ""times"": [1801, 2387, 2155, 1420, 2232, 3836, 7173], ""correct_sizes"": true, ""used_time"": 23653, ""list_type"": ""categorized_16_0"", ""trial_type"": ""text-recall"", ""trial_index"": 65, ""time_elapsed"": 2149179, ""internal_node_id"": ""0.0-63.0"", ""mode"": ""pilot"", ""subject_cond"": ""43"", ""exp"": ""expAv3""}"
debugYEfGO:debugwZW0T,20,1.65E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""NUCELAR"", ""NUCLEAR"", ""JET"", ""HELICOPTER""], ""matching_list"": [""JET"", ""HELICOPTER""], ""missing_list"": [""WAGON"", ""LAMP"", ""SOLAR"", ""STEAM"", ""HOTEL"", ""CABINET"", ""BUREAU""], ""shown_list"": [""WAGON"", ""DESK"", ""DORMITORY"", ""OIL"", ""NUCLEAR"", ""LAMP"", ""SOLAR"", ""MANSION"", ""JET"", ""STEAM"", ""HOTEL"", ""COTTAGE"", ""CABINET"", ""HELICOPTER"", ""TRACTOR"", ""BUREAU""], ""num_correct"": 2, ""instructions"": false, ""times"": [2437, 2931, 24070, 4594], ""reminder"": ""NUCLEAR"", ""list_type"": ""categorized_16_0"", ""trial_type"": ""reminder"", ""trial_index"": 66, ""time_elapsed"": 2219357, ""internal_node_id"": ""0.0-64.0"", ""mode"": ""pilot"", ""subject_cond"": ""43"", ""exp"": ""expAv3""}"
debugYEfGO:debugwZW0T,21,1.65E+12,"{""id"": ""debugYEfGO:debugwZW0T"", ""type"": ""total-points"", ""total_points"": 84}"
debug78hgn:debug3sMNa,0,1.65E+12,"{""type"": ""survey-text"", ""responses"": ""{\""Q0\"":\""5f52e4f162b184600f379760\""}"", ""trial_type"": ""survey-text"", ""trial_index"": 0, ""time_elapsed"": 32675, ""internal_node_id"": ""0.0-0.0"", ""mode"": ""pilot"", ""subject_cond"": ""54"", ""exp"": ""expAv3""}"
debugvDiLj:debugyNrM7,0,1.65E+12,"{""type"": ""survey-text"", ""responses"": ""{\""Q0\"":\""59dc64753e4b5a00016a984f\""}"", ""trial_type"": ""survey-text"", ""trial_index"": 0, ""time_elapsed"": 3349, ""internal_node_id"": ""0.0-0.0"", ""mode"": ""pilot"", ""subject_cond"": ""46"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,0,1.65E+12,"{""type"": ""survey-text"", ""responses"": ""{\""Q0\"":\""60fe12e72041bc1636d08771\""}"", ""trial_type"": ""survey-text"", ""trial_index"": 0, ""time_elapsed"": 5780, ""internal_node_id"": ""0.0-0.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,1,1.65E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""STREETCAR"", ""PLANE"", ""BANJO"", ""TRAIN"", ""JOURNAL"", ""POND"", ""DIGEST"", ""NOTE"", ""HARMONICA"", ""ACCORDION"", ""PAMPHLET"", ""CAVE"", ""LAKE"", ""WAGON"", ""TAXI""], ""matching_list"": [""STREETCAR"", ""BANJO"", ""TRAIN"", ""JOURNAL"", ""POND"", ""DIGEST"", ""NOTE"", ""HARMONICA"", ""ACCORDION"", ""PAMPHLET"", ""CAVE"", ""LAKE"", ""WAGON"", ""TAXI""], ""missing_list"": [""PLAIN"", ""FIDDLE""], ""shown_list"": [""STREETCAR"", ""PLAIN"", ""BANJO"", ""TRAIN"", ""JOURNAL"", ""POND"", ""DIGEST"", ""NOTE"", ""HARMONICA"", ""ACCORDION"", ""PAMPHLET"", ""CAVE"", ""LAKE"", ""WAGON"", ""TAXI"", ""FIDDLE""], ""num_correct"": 14, ""instructions"": false, ""times"": [4885, 3369, 2343, 2115, 2091, 4183, 3865, 1101, 4093, 5303, 5641, 2167, 1084, 2050, 3354], ""correct_sizes"": true, ""used_time"": 88664, ""list_type"": ""categorized_16_1"", ""trial_type"": ""text-recall"", ""trial_index"": 28, ""time_elapsed"": 790390, ""internal_node_id"": ""0.0-27.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,2,1.65E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [], ""matching_list"": [], ""missing_list"": [""PLAIN""], ""shown_list"": [""STREETCAR"", ""PLAIN"", ""BANJO"", ""TRAIN"", ""JOURNAL"", ""POND"", ""DIGEST"", ""NOTE"", ""HARMONICA"", ""ACCORDION"", ""PAMPHLET"", ""CAVE"", ""LAKE"", ""WAGON"", ""TAXI"", ""FIDDLE""], ""num_correct"": 0, ""instructions"": false, ""times"": [], ""reminder"": ""FIDDLE"", ""list_type"": ""categorized_16_1"", ""trial_type"": ""reminder"", ""trial_index"": 29, ""time_elapsed"": 814004, ""internal_node_id"": ""0.0-28.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,3,1.65E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""ELEPHANT"", ""DEER"", ""BUTTERFLY"", ""HOSE"", ""HORNET"", ""PITCHFORK"", ""BASEMENT"", ""ROOF"", ""SOIL"", ""FLOOR"", ""WORM"", ""WASP"", ""CEILING"", ""PIG"", ""BUCKET""], ""matching_list"": [""ELEPHANT"", ""DEER"", ""BUTTERFLY"", ""HOSE"", ""HORNET"", ""PITCHFORK"", ""BASEMENT"", ""ROOF"", ""SOIL"", ""FLOOR"", ""WORM"", ""WASP"", ""CEILING"", ""PIG"", ""BUCKET""], ""missing_list"": [""MOOSE""], ""shown_list"": [""ELEPHANT"", ""DEER"", ""BUTTERFLY"", ""HOSE"", ""HORNET"", ""PITCHFORK"", ""BASEMENT"", ""ROOF"", ""SOIL"", ""FLOOR"", ""WORM"", ""WASP"", ""CEILING"", ""MOOSE"", ""PIG"", ""BUCKET""], ""num_correct"": 15, ""instructions"": false, ""times"": [6735, 1901, 3757, 2044, 4089, 4332, 1760, 1953, 3815, 2648, 1918, 2700, 3200, 2115, 2060], ""correct_sizes"": true, ""used_time"": 47650, ""list_type"": ""categorized_16_8"", ""trial_type"": ""text-recall"", ""trial_index"": 32, ""time_elapsed"": 922308, ""internal_node_id"": ""0.0-31.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,4,1.65E+12,"{""type"": ""reminder"", ""success"": true, ""recalled_list"": [], ""matching_list"": [], ""missing_list"": [], ""shown_list"": [""ELEPHANT"", ""DEER"", ""BUTTERFLY"", ""HOSE"", ""HORNET"", ""PITCHFORK"", ""BASEMENT"", ""ROOF"", ""SOIL"", ""FLOOR"", ""WORM"", ""WASP"", ""CEILING"", ""MOOSE"", ""PIG"", ""BUCKET""], ""num_correct"": 0, ""instructions"": false, ""times"": [], ""reminder"": """", ""list_type"": ""categorized_16_8"", ""trial_type"": ""reminder"", ""trial_index"": 33, ""time_elapsed"": 923314, ""internal_node_id"": ""0.0-32.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,5,1.65E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""MOUSE"", ""HELICOPTER"", ""SQUIRREL"", ""TANGO"", ""THUNDER"", ""BICYCLE"", ""SUBWAY"", ""SALSA"", ""LIGHTNING"", ""BOAT"", ""BALLROOM"", ""ELK"", ""ANTELOPE"", ""HAIL""], ""matching_list"": [""MOUSE"", ""HELICOPTER"", ""SQUIRREL"", ""TANGO"", ""THUNDER"", ""BICYCLE"", ""SUBWAY"", ""SALSA"", ""LIGHTNING"", ""BOAT"", ""BALLROOM"", ""ELK"", ""ANTELOPE"", ""HAIL""], ""missing_list"": [""WIND"", ""BALLET""], ""shown_list"": [""MOUSE"", ""HELICOPTER"", ""SQUIRREL"", ""WIND"", ""TANGO"", ""THUNDER"", ""BICYCLE"", ""SUBWAY"", ""SALSA"", ""LIGHTNING"", ""BOAT"", ""BALLROOM"", ""ELK"", ""ANTELOPE"", ""BALLET"", ""HAIL""], ""num_correct"": 14, ""instructions"": false, ""times"": [4182, 5718, 3339, 10546, 1433, 3096, 3441, 3119, 3631, 5257, 2779, 2575, 3310, 4117], ""correct_sizes"": true, ""used_time"": 58821, ""list_type"": ""categorized_16_6"", ""trial_type"": ""text-recall"", ""trial_index"": 36, ""time_elapsed"": 1058911, ""internal_node_id"": ""0.0-35.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,6,1.65E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [], ""matching_list"": [], ""missing_list"": [""BALLET""], ""shown_list"": [""MOUSE"", ""HELICOPTER"", ""SQUIRREL"", ""WIND"", ""TANGO"", ""THUNDER"", ""BICYCLE"", ""SUBWAY"", ""SALSA"", ""LIGHTNING"", ""BOAT"", ""BALLROOM"", ""ELK"", ""ANTELOPE"", ""BALLET"", ""HAIL""], ""num_correct"": 0, ""instructions"": false, ""times"": [], ""reminder"": ""WIND"", ""list_type"": ""categorized_16_6"", ""trial_type"": ""reminder"", ""trial_index"": 37, ""time_elapsed"": 1093642, ""internal_node_id"": ""0.0-36.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,7,1.65E+12,"{""type"": ""text-recall"", ""success"": true, ""recalled_list"": [""BOOKLET"", ""ENCYCLOPEDIA"", ""VANILLA"", ""JEEP"", ""MOTORCYCLE"", ""CLIFF"", ""REPORT"", ""SAGE"", ""VALLEY"", ""GINGER"", ""STREAM"", ""JET"", ""EDITORIAL"", ""SUGAR"", ""TRACTOR"", ""FAULT""], ""matching_list"": [""BOOKLET"", ""ENCYCLOPEDIA"", ""VANILLA"", ""JEEP"", ""MOTORCYCLE"", ""CLIFF"", ""REPORT"", ""SAGE"", ""VALLEY"", ""GINGER"", ""STREAM"", ""JET"", ""EDITORIAL"", ""SUGAR"", ""TRACTOR"", ""FAULT""], ""missing_list"": [], ""shown_list"": [""BOOKLET"", ""ENCYCLOPEDIA"", ""VANILLA"", ""JEEP"", ""MOTORCYCLE"", ""CLIFF"", ""REPORT"", ""SAGE"", ""VALLEY"", ""GINGER"", ""STREAM"", ""JET"", ""EDITORIAL"", ""SUGAR"", ""TRACTOR"", ""FAULT""], ""num_correct"": 16, ""instructions"": false, ""times"": [4066, 6859, 2006, 2240, 3963, 3959, 1267, 2454, 2306, 2405, 2402, 1224, 3185, 3298, 3147, 1669], ""correct_sizes"": true, ""used_time"": 47871, ""list_type"": ""categorized_16_2"", ""trial_type"": ""text-recall"", ""trial_index"": 40, ""time_elapsed"": 1206249, ""internal_node_id"": ""0.0-39.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,8,1.65E+12,"{""type"": ""reminder"", ""success"": true, ""recalled_list"": [], ""matching_list"": [], ""missing_list"": [], ""shown_list"": [""BOOKLET"", ""ENCYCLOPEDIA"", ""VANILLA"", ""JEEP"", ""MOTORCYCLE"", ""CLIFF"", ""REPORT"", ""SAGE"", ""VALLEY"", ""GINGER"", ""STREAM"", ""JET"", ""EDITORIAL"", ""SUGAR"", ""TRACTOR"", ""FAULT""], ""num_correct"": 0, ""instructions"": false, ""times"": [], ""reminder"": """", ""list_type"": ""categorized_16_2"", ""trial_type"": ""reminder"", ""trial_index"": 41, ""time_elapsed"": 1207260, ""internal_node_id"": ""0.0-40.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,9,1.65E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""OIL"", ""ELECTRICITY"", ""TIE"", ""SOLAR"", ""FALCON"", ""RAIN"", ""TSUNAMI"", ""VULTURE"", ""SKIRT"", ""JEANS"", ""FINCH"", ""STEAM"", ""SWAN"", ""MONSOON"", ""DROUGHT""], ""matching_list"": [""OIL"", ""ELECTRICITY"", ""TIE"", ""SOLAR"", ""FALCON"", ""RAIN"", ""TSUNAMI"", ""VULTURE"", ""SKIRT"", ""JEANS"", ""FINCH"", ""STEAM"", ""SWAN"", ""MONSOON"", ""DROUGHT""], ""missing_list"": [""ROBE""], ""shown_list"": [""OIL"", ""ROBE"", ""ELECTRICITY"", ""TIE"", ""SOLAR"", ""FALCON"", ""RAIN"", ""TSUNAMI"", ""VULTURE"", ""SKIRT"", ""JEANS"", ""FINCH"", ""STEAM"", ""SWAN"", ""MONSOON"", ""DROUGHT""], ""num_correct"": 15, ""instructions"": false, ""times"": [5454, 5905, 2444, 1785, 2838, 745, 5229, 2818, 3215, 1009, 3414, 1891, 2044, 3628, 1710], ""correct_sizes"": true, ""used_time"": 45404, ""list_type"": ""categorized_16_3"", ""trial_type"": ""text-recall"", ""trial_index"": 44, ""time_elapsed"": 1311226, ""internal_node_id"": ""0.0-43.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,10,1.65E+12,"{""type"": ""reminder"", ""success"": true, ""recalled_list"": [], ""matching_list"": [], ""missing_list"": [], ""shown_list"": [""OIL"", ""ROBE"", ""ELECTRICITY"", ""TIE"", ""SOLAR"", ""FALCON"", ""RAIN"", ""TSUNAMI"", ""VULTURE"", ""SKIRT"", ""JEANS"", ""FINCH"", ""STEAM"", ""SWAN"", ""MONSOON"", ""DROUGHT""], ""num_correct"": 0, ""instructions"": false, ""times"": [], ""reminder"": """", ""list_type"": ""categorized_16_3"", ""trial_type"": ""reminder"", ""trial_index"": 45, ""time_elapsed"": 1312235, ""internal_node_id"": ""0.0-44.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,11,1.65E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""TANKER"", ""STEAMBOAT"", ""BATTLESHIP"", ""HANDBALL"", ""FISHING"", ""TUNA"", ""SOFTBALL"", ""PARROT"", ""CROW"", ""SHARK"", ""RUGBY"", ""DUCK"", ""PERCH"", ""CARP"", ""FERRY""], ""matching_list"": [""TANKER"", ""STEAMBOAT"", ""BATTLESHIP"", ""HANDBALL"", ""FISHING"", ""TUNA"", ""SOFTBALL"", ""PARROT"", ""CROW"", ""SHARK"", ""RUGBY"", ""DUCK"", ""PERCH"", ""CARP"", ""FERRY""], ""missing_list"": [""DOVE""], ""shown_list"": [""TANKER"", ""STEAMBOAT"", ""BATTLESHIP"", ""HANDBALL"", ""FISHING"", ""TUNA"", ""SOFTBALL"", ""PARROT"", ""CROW"", ""SHARK"", ""RUGBY"", ""DOVE"", ""DUCK"", ""PERCH"", ""CARP"", ""FERRY""], ""num_correct"": 15, ""instructions"": false, ""times"": [7560, 3800, 4645, 1857, 2936, 2018, 2650, 3486, 1059, 1497, 3797, 9662, 3104, 2055, 5718], ""correct_sizes"": true, ""used_time"": 57055, ""list_type"": ""categorized_16_9"", ""trial_type"": ""text-recall"", ""trial_index"": 48, ""time_elapsed"": 1430030, ""internal_node_id"": ""0.0-47.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,12,1.65E+12,"{""type"": ""reminder"", ""success"": true, ""recalled_list"": [], ""matching_list"": [], ""missing_list"": [], ""shown_list"": [""TANKER"", ""STEAMBOAT"", ""BATTLESHIP"", ""HANDBALL"", ""FISHING"", ""TUNA"", ""SOFTBALL"", ""PARROT"", ""CROW"", ""SHARK"", ""RUGBY"", ""DOVE"", ""DUCK"", ""PERCH"", ""CARP"", ""FERRY""], ""num_correct"": 0, ""instructions"": false, ""times"": [], ""reminder"": """", ""list_type"": ""categorized_16_9"", ""trial_type"": ""reminder"", ""trial_index"": 49, ""time_elapsed"": 1431038, ""internal_node_id"": ""0.0-48.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,13,1.65E+12,"{""type"": ""text-recall"", ""success"": true, ""recalled_list"": [""MANUSCRIPT"", ""SAILING"", ""BOWLING"", ""FOG"", ""TROUSERS"", ""DRESS"", ""BOXERS"", ""GOLF"", ""BELT"", ""LETTER"", ""PAPER"", ""BULLETIN"", ""SNOW"", ""FROST"", ""TYPHOON"", ""TRACK""], ""matching_list"": [""MANUSCRIPT"", ""SAILING"", ""BOWLING"", ""FOG"", ""TROUSERS"", ""DRESS"", ""BOXERS"", ""GOLF"", ""BELT"", ""LETTER"", ""PAPER"", ""BULLETIN"", ""SNOW"", ""FROST"", ""TYPHOON"", ""TRACK""], ""missing_list"": [], ""shown_list"": [""MANUSCRIPT"", ""SAILING"", ""BOWLING"", ""FOG"", ""TROUSERS"", ""DRESS"", ""BOXERS"", ""GOLF"", ""BELT"", ""LETTER"", ""PAPER"", ""BULLETIN"", ""SNOW"", ""FROST"", ""TYPHOON"", ""TRACK""], ""num_correct"": 16, ""instructions"": false, ""times"": [6291, 5002, 2235, 1655, 4084, 1472, 3098, 1974, 2101, 3353, 1080, 3605, 1884, 1925, 2550, 1334], ""correct_sizes"": true, ""used_time"": 45105, ""list_type"": ""categorized_16_4"", ""trial_type"": ""text-recall"", ""trial_index"": 52, ""time_elapsed"": 1533204, ""internal_node_id"": ""0.0-51.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,14,1.65E+12,"{""type"": ""reminder"", ""success"": true, ""recalled_list"": [], ""matching_list"": [], ""missing_list"": [], ""shown_list"": [""MANUSCRIPT"", ""SAILING"", ""BOWLING"", ""FOG"", ""TROUSERS"", ""DRESS"", ""BOXERS"", ""GOLF"", ""BELT"", ""LETTER"", ""PAPER"", ""BULLETIN"", ""SNOW"", ""FROST"", ""TYPHOON"", ""TRACK""], ""num_correct"": 0, ""instructions"": false, ""times"": [], ""reminder"": """", ""list_type"": ""categorized_16_4"", ""trial_type"": ""reminder"", ""trial_index"": 53, ""time_elapsed"": 1534212, ""internal_node_id"": ""0.0-52.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
debugAz0pi:debugJaRqF,15,1.65E+12,"{""type"": ""text-recall"", ""success"": true, ""recalled_list"": [""AXE"", ""DIVING"", ""GRAPE"", ""LINEN"", ""CLOTH"", ""WRESTLING"", ""RAYON"", ""LEATHER"", ""STRAWBERRY"", ""PLUM"", ""FENCING"", ""BOLT"", ""PENCIL"", ""CHERRY"", ""SCREW"", ""SWIMMING""], ""matching_list"": [""AXE"", ""DIVING"", ""GRAPE"", ""LINEN"", ""CLOTH"", ""WRESTLING"", ""RAYON"", ""LEATHER"", ""STRAWBERRY"", ""PLUM"", ""FENCING"", ""BOLT"", ""PENCIL"", ""CHERRY"", ""SCREW"", ""SWIMMING""], ""missing_list"": [], ""shown_list"": [""AXE"", ""DIVING"", ""GRAPE"", ""LINEN"", ""CLOTH"", ""WRESTLING"", ""RAYON"", ""LEATHER"", ""STRAWBERRY"", ""PLUM"", ""FENCING"", ""BOLT"", ""PENCIL"", ""CHERRY"", ""SCREW"", ""SWIMMING""], ""num_correct"": 16, ""instructions"": false, ""times"": [2331, 2572, 2426, 3891, 1633, 2966, 2941, 2478, 5467, 1384, 3897, 2353, 1882, 3437, 2365, 2373], ""correct_sizes"": true, ""used_time"": 48100, ""list_type"": ""categorized_16_0"", ""trial_type"": ""text-recall"", ""trial_index"": 56, ""time_elapsed"": 1637488, ""internal_node_id"": ""0.0-55.0"", ""mode"": ""pilot"", ""subject_cond"": ""44"", ""exp"": ""expAv3""}"
